#"MS3 Format 0568.17 : MS3 pre-1.5.2 RC 15   20210119 15:02GMT (c) JSM/KC ********"						
"Capture Date: Fri Jul 30 21:06:50 CDT 2021"						
Time	SPK: Traction retard	VSS1	VSS2	VSS1 ms 1	VSS2 ms 1	TC slip * time
s	deg	MPH	MPH	ms-1	ms-1	
66.432	0.0	1.3	24.6	0.6	11.0	0.0
66.443	0.0	1.3	24.6	0.6	11.0	0.0
66.454	0.0	1.3	24.6	0.6	11.0	0.0
66.464	0.0	1.3	24.6	0.6	11.0	0.0
66.473	0.0	1.3	24.6	0.6	11.0	0.0
66.483	0.0	0.0	24.6	0.0	11.0	0.0
66.494	0.0	0.0	24.6	0.0	11.0	0.0
66.505	0.0	0.0	24.6	0.0	11.0	0.0
66.516	0.0	0.0	24.6	0.0	11.0	0.0
66.527	0.0	0.0	24.6	0.0	11.0	0.0
66.538	0.0	0.0	24.6	0.0	11.0	0.0
66.549	0.0	0.0	24.6	0.0	11.0	0.0
66.559	0.0	0.0	24.6	0.0	11.0	0.0
66.569	0.0	0.0	24.6	0.0	11.0	0.0
66.580	0.0	0.0	24.6	0.0	11.0	0.0
66.590	0.0	0.0	24.6	0.0	11.0	0.0
66.601	0.0	0.0	24.6	0.0	11.0	0.0
66.611	0.0	0.0	24.6	0.0	11.0	0.0
66.621	0.0	0.0	24.6	0.0	11.0	0.0
66.631	0.0	0.0	24.6	0.0	11.0	0.0
66.641	0.0	0.0	24.6	0.0	11.0	0.0
66.651	0.0	0.0	24.6	0.0	11.0	0.0
66.661	0.0	0.0	24.6	0.0	11.0	0.0
66.671	0.0	0.0	0.0	0.0	0.0	0.0
66.681	0.0	0.0	0.0	0.0	0.0	0.0
66.692	0.0	0.0	0.0	0.0	0.0	0.0
66.702	0.0	0.0	0.0	0.0	0.0	0.0
66.713	0.0	0.0	0.0	0.0	0.0	0.0
66.723	0.0	0.0	0.0	0.0	0.0	0.0
66.733	0.0	0.0	0.0	0.0	0.0	0.0
66.744	0.0	0.0	0.0	0.0	0.0	0.0
66.755	0.0	0.0	0.0	0.0	0.0	0.0
66.766	0.0	0.0	0.0	0.0	0.0	0.0
66.776	0.0	0.0	0.0	0.0	0.0	0.0
66.787	0.0	0.0	0.0	0.0	0.0	0.0
66.796	0.0	0.0	0.0	0.0	0.0	0.0
66.807	0.0	0.0	0.0	0.0	0.0	0.0
66.817	0.0	0.0	0.0	0.0	0.0	0.0
66.828	0.0	0.0	0.0	0.0	0.0	0.0
66.838	0.0	0.0	0.0	0.0	0.0	0.0
66.848	0.0	0.0	0.0	0.0	0.0	0.0
66.859	0.0	0.0	0.0	0.0	0.0	0.0
66.870	0.0	0.0	0.0	0.0	0.0	0.0
66.880	0.0	0.0	0.0	0.0	0.0	0.0
66.889	0.0	0.0	0.0	0.0	0.0	0.0
66.900	0.0	0.0	0.0	0.0	0.0	0.0
66.911	0.0	0.0	0.0	0.0	0.0	0.0
66.920	0.0	0.0	0.0	0.0	0.0	0.0
66.931	0.0	0.0	0.0	0.0	0.0	0.0
66.941	0.0	0.0	0.0	0.0	0.0	0.0
66.952	0.0	0.0	0.0	0.0	0.0	0.0
66.962	0.0	0.0	0.0	0.0	0.0	0.0
66.973	0.0	0.0	0.0	0.0	0.0	0.0
66.984	0.0	0.0	0.0	0.0	0.0	0.0
66.994	0.0	0.0	0.0	0.0	0.0	0.0
67.005	0.0	0.0	0.0	0.0	0.0	0.0
67.014	0.0	0.0	0.0	0.0	0.0	0.0
67.024	0.0	0.0	0.0	0.0	0.0	0.0
67.035	0.0	0.0	0.0	0.0	0.0	0.0
67.046	0.0	0.0	0.0	0.0	0.0	0.0
67.057	0.0	0.0	0.0	0.0	0.0	0.0
67.067	0.0	0.0	0.0	0.0	0.0	0.0
67.078	0.0	0.0	0.0	0.0	0.0	0.0
67.088	0.0	0.0	0.0	0.0	0.0	0.0
67.099	0.0	0.0	0.0	0.0	0.0	0.0
67.109	0.0	4.7	0.0	2.1	0.0	0.0
67.118	0.0	4.7	0.0	2.1	0.0	0.0
67.128	0.0	4.7	0.0	2.1	0.0	0.0
67.139	0.0	4.7	0.0	2.1	0.0	0.0
67.150	0.0	2.0	0.0	0.9	0.0	0.0
67.162	0.0	2.0	0.0	0.9	0.0	0.0
67.171	0.0	4.3	0.0	1.9	0.0	0.0
67.181	0.0	4.3	0.0	1.9	0.0	0.0
67.192	0.0	3.6	0.0	1.6	0.0	0.0
67.203	0.0	3.6	0.0	1.6	0.0	0.0
67.213	0.0	3.6	0.0	1.6	0.0	0.0
67.224	0.0	3.6	0.0	1.6	0.0	0.0
67.234	0.0	4.9	0.0	2.2	0.0	0.0
67.245	0.0	4.9	0.0	2.2	0.0	0.0
67.253	0.0	4.9	0.0	2.2	0.0	0.0
67.265	0.0	5.1	0.0	2.3	0.0	0.0
67.276	0.0	5.6	0.0	2.5	0.0	0.0
67.287	0.0	6.5	0.0	2.9	0.0	0.0
67.298	0.0	6.9	0.0	3.1	0.0	0.0
67.307	0.0	7.2	0.0	3.2	0.0	0.0
67.318	0.0	7.6	0.0	3.4	0.0	0.0
67.329	0.0	7.6	0.0	3.4	0.0	0.0
67.341	0.0	8.5	0.0	3.8	0.0	0.0
67.350	0.0	9.8	0.0	4.4	0.0	0.0
67.361	0.0	9.8	0.0	4.4	0.0	0.0
67.372	0.0	11.2	0.0	5.0	0.0	0.0
67.381	0.0	13.6	0.0	6.1	0.0	0.0
67.391	0.0	14.5	0.0	6.5	0.0	0.0
67.402	0.0	17.2	0.0	7.7	0.0	0.0
67.413	0.0	20.8	0.0	9.3	0.0	0.0
67.423	0.0	23.3	0.0	10.4	0.0	0.0
67.434	0.0	24.4	0.0	10.9	0.0	0.0
67.445	0.0	24.4	0.0	10.9	0.0	0.0
67.454	0.0	27.5	0.0	12.3	0.0	0.0
67.465	0.0	29.1	0.0	13.0	0.0	0.0
67.476	0.0	30.0	0.0	13.4	0.0	0.0
67.486	0.0	31.5	0.0	14.1	0.0	0.0
67.498	0.0	32.4	0.0	14.5	0.0	0.0
67.508	0.0	32.4	10.1	14.5	4.5	0.0
67.519	0.0	33.3	10.1	14.9	4.5	0.0
67.530	0.0	35.1	10.1	15.7	4.5	0.0
67.540	0.0	36.0	10.1	16.1	4.5	0.0
67.550	0.0	37.1	10.1	16.6	4.5	0.0
67.559	0.0	37.6	10.1	16.8	4.5	0.0
67.570	0.0	38.7	13.6	17.3	6.1	0.0
67.581	0.0	38.5	13.6	17.2	6.1	0.0
67.591	0.0	38.5	13.6	17.2	6.1	0.0
67.600	0.0	38.0	13.6	17.0	6.1	0.0
67.610	0.0	36.5	13.6	16.3	6.1	0.0
67.622	0.0	34.7	13.6	15.5	6.1	0.0
67.632	0.0	34.0	16.6	15.2	7.4	0.0
67.643	0.0	32.4	16.6	14.5	7.4	0.0
67.654	0.0	30.6	16.6	13.7	7.4	0.0
67.663	0.0	30.6	16.6	13.7	7.4	0.0
67.674	0.0	30.2	19.0	13.5	8.5	0.0
67.684	0.0	27.5	19.0	12.3	8.5	0.0
67.695	0.0	27.3	19.0	12.2	8.5	0.0
67.705	0.0	27.3	19.0	12.2	8.5	0.0
67.717	0.0	28.4	19.0	12.7	8.5	0.0
67.727	0.0	28.0	21.5	12.5	9.6	0.0
67.740	0.0	28.6	21.5	12.8	9.6	0.0
67.749	0.0	30.2	21.5	13.5	9.6	0.0
67.758	0.0	31.1	23.9	13.9	10.7	0.0
67.769	0.0	31.5	23.9	14.1	10.7	0.0
67.780	0.0	31.5	23.9	14.1	10.7	0.0
67.791	0.0	33.1	23.9	14.8	10.7	0.0
67.802	0.0	36.5	24.8	16.3	11.1	0.0
67.812	0.0	36.5	24.8	16.3	11.1	0.0
67.823	0.0	38.7	24.8	17.3	11.1	0.0
67.833	0.0	40.5	26.2	18.1	11.7	0.0
67.843	0.0	41.2	26.2	18.4	11.7	0.0
67.855	0.0	43.2	26.2	19.3	11.7	0.0
67.865	0.0	44.1	26.2	19.7	11.7	0.0
67.875	0.0	44.7	26.2	20.0	11.7	0.0
67.886	0.0	44.7	26.2	20.0	11.7	0.0
67.897	0.0	46.1	26.2	20.6	11.7	0.0
67.908	0.0	48.1	26.2	21.5	11.7	0.0
67.919	0.0	49.0	26.2	21.9	11.7	0.0
67.929	0.0	50.1	26.2	22.4	11.7	0.0
67.940	0.0	51.7	26.8	23.1	12.0	0.0
67.952	0.0	52.1	26.8	23.3	12.0	0.0
67.961	0.0	52.1	26.8	23.3	12.0	0.0
67.972	0.0	52.3	32.2	23.4	14.4	0.0
67.982	0.0	52.3	32.2	23.4	14.4	0.0
67.993	0.0	51.2	32.2	22.9	14.4	0.0
68.005	0.0	51.7	32.2	23.1	14.4	0.0
68.015	0.0	51.7	32.2	23.1	14.4	0.0
68.024	0.0	51.4	32.2	23.0	14.4	0.0
68.036	0.0	51.4	34.9	23.0	15.6	0.0
68.046	0.0	51.4	34.9	23.0	15.6	0.0
68.056	0.0	51.0	35.6	22.8	15.9	0.0
68.067	0.0	51.0	35.6	22.8	15.9	0.0
68.077	0.0	51.0	54.4	22.8	24.3	0.0
68.087	0.0	51.0	84.6	22.8	37.8	0.0
68.098	0.0	51.2	84.6	22.9	37.8	0.0
68.109	0.0	51.2	48.8	22.9	21.8	0.0
68.118	0.0	52.1	48.8	23.3	21.8	0.0
68.129	0.0	53.0	48.8	23.7	21.8	0.0
68.140	0.0	53.0	42.5	23.7	19.0	0.0
68.151	0.0	53.0	42.5	23.7	19.0	0.0
68.161	0.0	53.2	42.1	23.8	18.8	0.0
68.172	0.0	53.9	42.9	24.1	19.2	0.0
68.184	0.0	54.6	42.9	24.4	19.2	0.0
68.193	0.0	55.3	42.9	24.7	19.2	0.0
68.204	0.0	55.9	43.6	25.0	19.5	0.0
68.217	0.0	55.9	43.6	25.0	19.5	0.0
68.226	0.0	56.8	45.2	25.4	20.2	0.0
68.237	0.0	56.8	45.2	25.4	20.2	0.0
68.248	0.0	56.8	45.2	25.4	20.2	0.0
68.259	0.0	56.8	45.2	25.4	20.2	0.0
68.270	0.0	56.8	46.1	25.4	20.6	0.0
68.281	0.0	57.7	47.9	25.8	21.4	0.0
68.290	0.0	57.7	47.9	25.8	21.4	0.0
68.301	0.0	57.7	47.9	25.8	21.4	0.0
68.311	0.0	59.5	49.2	26.6	22.0	0.0
68.321	0.0	62.2	50.3	27.8	22.5	0.0
68.332	0.0	64.6	50.3	28.9	22.5	0.0
68.343	0.0	64.6	50.3	28.9	22.5	0.0
68.353	0.0	65.5	50.3	29.3	22.5	0.0
68.364	0.0	67.1	49.9	30.0	22.3	0.0
68.375	0.0	67.1	49.9	30.0	22.3	0.0
68.387	0.0	68.4	51.4	30.6	23.0	0.0
68.398	0.0	67.1	52.3	30.0	23.4	0.0
68.409	0.0	67.1	52.3	30.0	23.4	0.0
68.419	0.0	67.1	52.8	30.0	23.6	0.0
68.430	0.0	67.6	52.8	30.2	23.6	0.0
68.441	0.0	67.8	53.7	30.3	24.0	0.0
68.453	0.0	67.3	54.4	30.1	24.3	0.0
68.463	0.0	66.9	54.4	29.9	24.3	0.0
68.474	0.5	66.9	55.3	29.9	24.7	1.1
68.486	0.2	66.0	57.0	29.5	25.5	0.5
68.496	0.2	66.0	57.0	29.5	25.5	0.5
68.507	0.3	66.0	56.1	29.5	25.1	0.7
68.518	0.0	68.7	85.0	30.7	38.0	0.0
68.526	0.0	68.4	85.0	30.6	38.0	0.0
68.538	0.0	67.3	83.4	30.1	37.3	0.0
68.549	0.0	67.3	64.6	30.1	28.9	0.0
68.560	0.0	66.2	64.6	29.6	28.9	0.0
68.569	0.0	65.8	61.1	29.4	27.3	0.0
68.579	0.0	65.8	61.1	29.4	27.3	0.0
68.590	0.0	65.8	60.8	29.4	27.2	0.0
68.600	0.0	65.5	61.5	29.3	27.5	0.0
68.610	0.0	66.9	60.8	29.9	27.2	0.0
68.622	0.0	66.9	60.8	29.9	27.2	0.0
68.631	0.0	66.9	61.5	29.9	27.5	0.0
68.642	0.0	66.9	61.5	29.9	27.5	0.0
68.653	0.0	68.2	62.9	30.5	28.1	0.0
68.665	0.0	68.4	63.3	30.6	28.3	0.0
68.674	0.0	68.4	63.3	30.6	28.3	0.0
68.687	0.0	68.4	63.3	30.6	28.3	0.0
68.698	0.0	69.8	62.9	31.2	28.1	0.0
68.708	0.0	69.8	63.5	31.2	28.4	0.0
68.717	0.0	69.8	63.5	31.2	28.4	0.0
68.729	0.0	69.6	65.5	31.1	29.3	0.0
68.740	0.0	69.6	66.2	31.1	29.6	0.0
68.749	0.0	69.3	66.2	31.0	29.6	0.0
68.762	0.0	69.3	66.2	31.0	29.6	0.0
68.773	0.0	70.7	66.0	31.6	29.5	0.0
68.783	0.0	70.9	66.7	31.7	29.8	0.0
68.793	0.0	72.3	68.2	32.3	30.5	0.0
68.804	0.0	72.3	68.2	32.3	30.5	0.0
68.815	0.0	71.4	69.6	31.9	31.1	0.0
68.825	0.0	71.4	68.0	31.9	30.4	0.0
68.836	0.0	71.4	68.7	31.9	30.7	0.0
68.846	0.0	70.7	68.7	31.6	30.7	0.0
68.857	0.0	70.7	69.8	31.6	31.2	0.0
68.868	0.0	71.4	70.2	31.9	31.4	0.0
68.879	0.0	71.6	70.7	32.0	31.6	0.0
68.888	0.0	71.6	70.7	32.0	31.6	0.0
68.899	0.0	71.6	68.2	32.0	30.5	0.0
68.910	0.0	71.6	69.3	32.0	31.0	0.0
68.920	0.0	71.6	70.2	32.0	31.4	0.0
68.931	0.0	71.6	72.3	32.0	32.3	0.0
68.943	0.0	72.3	72.3	32.3	32.3	0.0
68.952	0.0	72.3	72.5	32.3	32.4	0.0
68.964	0.0	72.3	72.9	32.3	32.6	0.0
68.973	0.0	72.9	72.0	32.6	32.2	0.0
68.984	0.0	74.3	72.0	33.2	32.2	0.0
68.994	0.0	75.4	72.5	33.7	32.4	0.0
69.007	0.0	75.4	76.1	33.7	34.0	0.0
69.016	0.0	75.4	72.3	33.7	32.3	0.0
69.028	0.0	75.6	79.9	33.8	35.7	0.0
69.037	0.0	75.8	70.7	33.9	31.6	0.0
69.048	0.0	75.8	74.5	33.9	33.3	0.0
69.060	0.0	75.8	74.5	33.9	33.3	0.0
69.069	0.0	75.8	74.7	33.9	33.4	0.0
69.079	0.0	75.8	76.7	33.9	34.3	0.0
69.090	0.0	75.8	75.4	33.9	33.7	0.0
69.101	0.0	75.8	75.4	33.9	33.7	0.0
69.112	0.0	76.5	76.1	34.2	34.0	0.0
69.122	0.0	76.5	76.1	34.2	34.0	0.0
69.133	0.0	76.5	78.7	34.2	35.2	0.0
69.144	0.0	76.5	76.1	34.2	34.0	0.0
69.155	0.0	76.9	76.1	34.4	34.0	0.0
69.165	0.0	76.9	76.1	34.4	34.0	0.0
69.176	0.0	77.6	77.2	34.7	34.5	0.0
69.188	0.0	77.6	77.2	34.7	34.5	0.0
69.199	0.0	77.8	79.4	34.8	35.5	0.0
69.208	0.0	78.5	78.7	35.1	35.2	0.0
69.222	0.0	78.7	79.0	35.2	35.3	0.0
69.231	0.0	80.5	77.6	36.0	34.7	0.0
69.241	0.0	80.8	78.7	36.1	35.2	0.0
69.251	0.0	80.8	79.9	36.1	35.7	0.0
69.261	0.0	80.8	80.8	36.1	36.1	0.0
69.271	0.0	80.8	80.8	36.1	36.1	0.0
69.283	0.0	80.8	80.1	36.1	35.8	0.0
69.293	0.0	80.5	77.8	36.0	34.8	0.0
69.304	0.0	80.5	80.3	36.0	35.9	0.0
69.314	0.0	80.5	80.8	36.0	36.1	0.0
69.325	0.0	80.5	83.4	36.0	37.3	0.0
69.335	0.0	80.5	81.2	36.0	36.3	0.0
69.346	0.0	80.5	80.8	36.0	36.1	0.0
69.356	0.0	80.5	80.8	36.0	36.1	0.0
69.368	0.0	81.2	83.4	36.3	37.3	0.0
69.378	0.0	81.2	81.4	36.3	36.4	0.0
69.388	0.0	81.4	83.4	36.4	37.3	0.0
69.399	0.0	81.9	90.1	36.6	40.3	0.0
69.409	0.0	81.9	134.0	36.6	59.9	0.0
69.419	0.0	82.1	161.3	36.7	72.1	0.0
69.429	0.0	82.1	108.5	36.7	48.5	0.0
69.439	0.0	81.9	85.2	36.6	38.1	0.0
69.449	0.0	81.9	85.2	36.6	38.1	0.0
69.460	0.0	81.6	83.9	36.5	37.5	0.0
69.470	0.0	81.6	82.5	36.5	36.9	0.0
69.480	0.0	82.3	82.5	36.8	36.9	0.0
69.491	0.0	82.1	84.1	36.7	37.6	0.0
69.500	0.0	82.1	89.5	36.7	40.0	0.0
69.510	0.0	82.8	80.1	37.0	35.8	0.0
69.521	0.0	83.2	83.0	37.2	37.1	0.0
69.531	0.0	83.7	85.0	37.4	38.0	0.0
69.542	0.0	85.0	85.0	38.0	38.0	0.0
69.553	0.0	86.3	85.4	38.6	38.2	0.0
69.564	0.0	89.7	86.3	40.1	38.6	0.0
69.576	0.0	89.7	87.0	40.1	38.9	0.0
69.586	0.0	90.1	84.6	40.3	37.8	0.0
69.596	0.0	89.7	84.6	40.1	37.8	0.0
69.609	0.0	89.0	86.6	39.8	38.7	0.0
69.619	0.0	89.0	88.6	39.8	39.6	0.0
69.630	0.0	87.7	83.2	39.2	37.2	0.0
69.640	0.0	85.7	85.4	38.3	38.2	0.0
69.650	0.0	85.4	87.5	38.2	39.1	0.0
69.662	0.0	85.4	85.9	38.2	38.4	0.0
69.671	0.0	85.4	86.6	38.2	38.7	0.0
69.682	0.0	84.8	90.6	37.9	40.5	0.0
69.692	0.0	84.1	83.4	37.6	37.3	0.0
69.703	0.0	82.8	85.2	37.0	38.1	0.0
69.713	0.0	85.7	89.0	38.3	39.8	0.0
69.723	0.0	91.7	89.0	41.0	39.8	0.0
69.735	0.0	90.4	87.7	40.4	39.2	0.0
69.745	0.0	91.0	88.1	40.7	39.4	0.0
69.756	0.0	93.7	89.0	41.9	39.8	0.0
69.766	0.0	93.7	87.9	41.9	39.3	0.0
69.778	0.0	92.2	87.9	41.2	39.3	0.0
69.789	0.0	90.4	87.9	40.4	39.3	0.0
69.800	0.0	89.7	89.7	40.1	40.1	0.0
69.810	0.0	89.9	88.8	40.2	39.7	0.0
69.821	0.0	90.4	90.1	40.4	40.3	0.0
69.831	0.0	90.4	90.1	40.4	40.3	0.0
69.842	0.0	89.9	91.7	40.2	41.0	0.0
69.852	0.0	89.7	91.7	40.1	41.0	0.0
69.863	0.0	90.6	87.2	40.5	39.0	0.0
69.873	0.0	90.1	89.3	40.3	39.9	0.0
69.885	0.0	91.0	93.3	40.7	41.7	0.0
69.895	0.0	90.1	89.3	40.3	39.9	0.0
69.906	0.0	90.1	89.0	40.3	39.8	0.0
69.917	0.0	91.3	89.0	40.8	39.8	0.0
69.928	0.0	91.0	92.6	40.7	41.4	0.0
69.937	0.0	91.0	92.6	40.7	41.4	0.0
69.949	0.0	92.4	91.3	41.3	40.8	0.0
69.959	0.0	92.2	92.8	41.2	41.5	0.0
69.969	0.0	92.2	92.8	41.2	41.5	0.0
69.979	0.0	93.1	93.9	41.6	42.0	0.0
69.990	0.0	95.3	93.9	42.6	42.0	0.0
70.000	0.0	96.0	93.9	42.9	42.0	0.0
70.012	0.0	94.6	92.4	42.3	41.3	0.0
70.022	0.0	95.3	94.4	42.6	42.2	0.0
70.032	0.0	95.3	95.7	42.6	42.8	0.0
70.043	0.0	93.9	95.7	42.0	42.8	0.0
70.054	0.0	93.9	95.1	42.0	42.5	0.0
70.063	0.0	94.2	93.3	42.1	41.7	0.0
70.075	0.0	95.1	93.9	42.5	42.0	0.0
70.085	0.0	95.1	93.9	42.5	42.0	0.0
70.097	0.0	94.4	97.1	42.2	43.4	0.0
70.107	0.0	94.6	95.1	42.3	42.5	0.0
70.118	0.0	94.8	91.7	42.4	41.0	0.0
70.128	0.0	95.3	93.9	42.6	42.0	0.0
70.140	0.0	96.4	93.9	43.1	42.0	0.0
70.150	0.0	96.9	96.4	43.3	43.1	0.0
70.160	0.0	96.9	96.4	43.3	43.1	0.0
70.170	0.0	96.6	95.5	43.2	42.7	0.0
70.181	0.0	97.5	95.5	43.6	42.7	0.0
70.190	0.0	97.1	97.5	43.4	43.6	0.0
70.201	0.0	98.9	97.5	44.2	43.6	0.0
70.214	0.0	99.8	97.3	44.6	43.5	0.0
70.223	0.0	99.8	97.3	44.6	43.5	0.0
70.235	0.0	98.9	98.2	44.2	43.9	0.0
70.246	0.0	98.4	98.2	44.0	43.9	0.0
70.256	0.0	98.2	98.9	43.9	44.2	0.0
70.268	0.0	97.5	98.9	43.6	44.2	0.0
70.278	0.0	97.5	98.2	43.6	43.9	0.0
70.289	0.0	97.5	98.2	43.6	43.9	0.0
70.300	0.0	98.2	100.7	43.9	45.0	0.0
70.312	0.0	98.2	98.0	43.9	43.8	0.0
70.321	0.0	98.4	98.0	44.0	43.8	0.0
70.332	0.0	98.4	100.7	44.0	45.0	0.0
70.343	0.0	98.9	100.7	44.2	45.0	0.0
70.355	0.0	99.1	100.0	44.3	44.7	0.0
70.364	0.0	100.4	100.0	44.9	44.7	0.0
70.374	0.0	100.2	100.0	44.8	44.7	0.0
70.386	0.0	100.2	100.0	44.8	44.7	0.0
70.394	0.0	100.2	101.8	44.8	45.5	0.0
70.406	0.0	100.2	101.8	44.8	45.5	0.0
70.415	0.0	102.2	101.1	45.7	45.2	0.0
70.426	0.0	102.5	102.7	45.8	45.9	0.0
70.437	0.0	102.0	102.7	45.6	45.9	0.0
70.446	0.0	102.5	102.0	45.8	45.6	0.0
70.456	0.0	104.2	102.0	46.6	45.6	0.0
70.468	0.0	103.1	101.8	46.1	45.5	0.0
70.477	0.0	103.1	101.8	46.1	45.5	0.0
70.489	0.0	102.2	103.3	45.7	46.2	0.0
70.497	0.0	102.2	103.3	45.7	46.2	0.0
70.508	0.0	102.2	103.3	45.7	46.2	0.0
70.519	0.0	102.5	104.9	45.8	46.9	0.0
70.530	0.0	102.2	104.9	45.7	46.9	0.0
70.540	0.0	102.2	104.9	45.7	46.9	0.0
70.551	0.0	101.8	104.9	45.5	46.9	0.0
70.561	0.0	102.0	104.2	45.6	46.6	0.0
70.573	0.0	102.2	104.2	45.7	46.6	0.0
70.583	0.0	102.7	104.5	45.9	46.7	0.0
70.595	0.0	102.5	104.0	45.8	46.5	0.0
70.604	0.0	102.5	104.0	45.8	46.5	0.0
70.615	0.0	103.6	105.8	46.3	47.3	0.0
70.625	0.0	103.6	105.8	46.3	47.3	0.0
70.636	0.0	104.0	106.5	46.5	47.6	0.0
70.645	0.0	104.5	106.5	46.7	47.6	0.0
70.656	0.0	104.5	106.0	46.7	47.4	0.0
70.666	0.0	104.9	107.1	46.9	47.9	0.0
70.676	0.0	104.9	107.1	46.9	47.9	0.0
70.687	0.0	104.9	106.0	46.9	47.4	0.0
70.697	0.0	104.9	106.0	46.9	47.4	0.0
70.707	0.0	106.7	107.8	47.7	48.2	0.0
70.718	0.0	106.3	107.8	47.5	48.2	0.0
70.728	0.0	106.0	107.8	47.4	48.2	0.0
70.740	0.0	106.0	106.5	47.4	47.6	0.0
70.749	0.0	105.1	106.5	47.0	47.6	0.0
70.760	0.0	105.1	107.8	47.0	48.2	0.0
70.770	0.0	105.4	107.8	47.1	48.2	0.0
70.781	0.0	106.3	108.0	47.5	48.3	0.0
70.790	0.0	106.3	108.0	47.5	48.3	0.0
70.801	0.0	106.0	108.7	47.4	48.6	0.0
70.812	0.0	106.0	109.2	47.4	48.8	0.0
70.820	0.0	106.0	109.2	47.4	48.8	0.0
70.832	0.0	106.7	108.7	47.7	48.6	0.0
70.842	0.0	106.7	108.7	47.7	48.6	0.0
70.853	0.0	106.5	110.1	47.6	49.2	0.0
70.863	0.0	106.5	109.4	47.6	48.9	0.0
70.874	0.0	106.5	109.4	47.6	48.9	0.0
70.885	0.0	108.7	112.1	48.6	50.1	0.0
70.895	0.0	108.5	112.1	48.5	50.1	0.0
70.907	0.0	108.0	110.7	48.3	49.5	0.0
70.916	0.0	108.7	109.8	48.6	49.1	0.0
70.927	0.0	108.5	109.8	48.5	49.1	0.0
70.937	0.0	108.5	112.5	48.5	50.3	0.0
70.948	0.0	109.2	112.5	48.8	50.3	0.0
70.959	0.0	108.3	110.1	48.4	49.2	0.0
70.971	0.0	107.1	111.4	47.9	49.8	0.0
70.981	0.0	108.7	111.4	48.6	49.8	0.0
70.990	0.0	108.3	111.4	48.4	49.8	0.0
71.000	0.0	108.3	111.4	48.4	49.8	0.0
71.011	0.0	109.8	111.2	49.1	49.7	0.0
71.020	0.0	109.8	113.0	49.1	50.5	0.0
71.032	0.0	110.5	113.0	49.4	50.5	0.0
71.041	0.0	110.3	111.8	49.3	50.0	0.0
71.054	0.0	110.3	111.8	49.3	50.0	0.0
71.065	0.0	110.3	112.3	49.3	50.2	0.0
71.075	0.0	110.1	113.0	49.2	50.5	0.0
71.084	0.0	110.5	113.0	49.4	50.5	0.0
71.095	0.0	111.4	112.7	49.8	50.4	0.0
71.105	0.0	110.7	114.8	49.5	51.3	0.0
71.116	0.0	111.8	114.8	50.0	51.3	0.0
71.127	0.0	111.2	113.6	49.7	50.8	0.0
71.138	0.0	111.2	113.6	49.7	50.8	0.0
71.149	0.0	111.2	115.0	49.7	51.4	0.0
71.159	0.0	111.2	114.3	49.7	51.1	0.0
71.169	0.0	111.4	114.3	49.8	51.1	0.0
71.180	0.0	111.4	114.3	49.8	51.1	0.0
71.190	0.0	111.2	117.0	49.7	52.3	0.0
71.201	0.0	111.8	117.0	50.0	52.3	0.0
71.213	0.0	111.6	114.8	49.9	51.3	0.0
71.223	0.0	111.6	114.8	49.9	51.3	0.0
71.234	0.0	111.6	115.2	49.9	51.5	0.0
71.244	0.0	111.6	116.3	49.9	52.0	0.0
71.254	0.0	111.8	116.3	50.0	52.0	0.0
71.265	0.0	112.3	115.4	50.2	51.6	0.0
71.275	0.0	113.2	116.5	50.6	52.1	0.0
71.285	0.0	113.0	116.5	50.5	52.1	0.0
71.296	0.0	113.0	115.9	50.5	51.8	0.0
71.306	0.0	113.6	117.9	50.8	52.7	0.0
71.319	0.0	113.6	117.9	50.8	52.7	0.0
71.328	0.0	113.9	117.7	50.9	52.6	0.0
71.339	0.0	114.5	117.0	51.2	52.3	0.0
71.349	0.0	114.5	117.0	51.2	52.3	0.0
71.361	0.0	114.8	117.7	51.3	52.6	0.0
71.371	0.0	113.2	117.7	50.6	52.6	0.0
71.383	0.0	113.6	116.3	50.8	52.0	0.0
71.393	0.0	114.5	118.3	51.2	52.9	0.0
71.405	0.0	115.0	119.2	51.4	53.3	0.0
71.415	0.0	115.0	119.2	51.4	53.3	0.0
71.425	0.0	115.0	117.7	51.4	52.6	0.0
71.435	0.0	116.3	117.7	52.0	52.6	0.0
71.446	0.0	116.3	119.9	52.0	53.6	0.0
71.456	0.0	116.1	119.0	51.9	53.2	0.0
71.465	0.0	114.3	119.0	51.1	53.2	0.0
71.477	0.0	114.8	119.0	51.3	53.2	0.0
71.486	0.0	114.8	120.3	51.3	53.8	0.0
71.498	0.0	114.3	120.3	51.1	53.8	0.0
71.509	0.0	115.0	161.1	51.4	72.0	0.0
71.520	0.0	115.9	130.6	51.8	58.4	0.0
71.530	0.0	116.5	130.6	52.1	58.4	0.0
71.541	0.0	116.3	122.1	52.0	54.6	0.0
71.551	0.0	117.2	120.6	52.4	53.9	0.0
71.561	0.0	117.2	120.6	52.4	53.9	0.0
71.572	0.0	118.1	120.6	52.8	53.9	0.0
71.581	0.0	118.8	120.6	53.1	53.9	0.0
71.593	0.0	118.8	120.8	53.1	54.0	0.0
71.603	0.0	118.8	122.4	53.1	54.7	0.0
71.614	0.0	119.0	119.7	53.2	53.5	0.0
71.624	0.0	119.2	119.7	53.3	53.5	0.0
71.636	0.0	117.7	120.3	52.6	53.8	0.0
